Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
ektr4,"48,00","29,26","48,55","25,50","63,88%",PN,"0,000",0,"2,00","2,00",2,81,1,2.059.000.000,"4,0201","12,2378","204,42%","0,0000","204,42%",11.833.000.000,3.526.000.000,7.222.000.000,934.000.000,6.288.000.000,8.466.165.494,14.754.165.494,,"0,32%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.263,10,10,1.243,-,
elek3,"19,11",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elek4,"36,99",-,-,-,-%,PN,"0,000",0,"3,10","3,00",200,5.554,1,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elet3,"35,50","34,49","43,98","1,14","-12,17%",ON,"3,039",291,"0,03","0,03",1.608.201,67.335.376,242,114.230.126.000,"0,2209","0,4038","82,77%","0,0000","82,77%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,83.154.038.090,128.721.345.090,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elet5,"90,00","82,91","96,57",-,"8,55%",PNA,"0,000",0,"10,00","10,00",1,0,1,114.230.126.000,"2,0525","0,0000","100,00%","0,0000","100,00%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,83.154.038.090,128.721.345.090,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elet6,"39,97","38,73","47,08","4,56","-6,92%",PNB,"0,516",147,"0,10","0,10",1.306.890,61.175.521,159,114.230.126.000,"1,4937","1,8231","22,05%","0,0000","22,05%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,83.154.038.090,128.721.345.090,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elmd3,"27,40","14,66","27,70","0,08","78,85%",ON,"0,000",0,"5,47","5,47",10.896,201.576,22,921.664.000,"0,0000","0,0217","0,00%","0,0000","0,00%",2.440.036.000,718.770.000,878.444.000,442.922.000,435.522.000,3.835.554.832,4.271.076.832,Novo Mercado,"47,13%",Comunicações,Mídia,Publicidade,1.652,66,9,1.577,-,
elpl3,"8,31",-,-,-,-%,ON,"0,000",0,"0,46","0,21",11.184,550.588,2,5.440.955.000,"0,0000","0,0000","0,00%","0,0000","0,00%",28.342.457.000,6.766.391.000,7.439.089.000,235.679.000,7.203.410.000,2.485.315.361,9.688.725.361,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
emae3,"70,00","20,59","70,00","3,81","239,97%",ON,"0,000",0,"0,00","0,00",0,0,0,1.150.318.000,"1,8058","1,4841","17,81%","0,0000","17,81%",2.150.985.000,915.830.000,0,406.951.000,-406.951.000,1.915.040.951,1.508.089.951,,"30,84%",Utilidade Pública,Energia Elétrica,Energia Elétrica,30.574,13,235,30.326,-,
emae4,"39,82","38,79","82,33","7,37","-30,01%",PN,"0,000",0,"5,00","5,00",68,4.760,1,1.150.318.000,"1,9864","1,6325","17,81%","0,0000","17,81%",2.150.985.000,915.830.000,0,406.951.000,-406.951.000,1.915.040.951,1.508.089.951,,"30,84%",Utilidade Pública,Energia Elétrica,Energia Elétrica,30.574,13,235,30.326,-,
embr3,"56,80","21,07","58,49",-,"164,19%",ON,"2,013",235,"0,02","0,02",604.296,20.032.412,270,15.915.639.000,"0,0000","0,0000","0,00%","0,0000","0,00%",60.459.029.000,32.379.781.000,14.785.788.000,6.739.631.000,8.046.157.000,42.058.414.499,50.104.571.499,Novo Mercado,"99,21%",Bens Industriais,Material de Transporte,Material Aeronáutico e de Defesa,111.033,273,14.777,95.983,-,
enat3,"21,80","14,33","29,68",-,"40,74%",ON,"0,000",35,"0,02","0,02",162.106,4.709.179,30,4.487.039.000,"0,1500","0,0000","100,00%","0,0000","100,00%",12.699.622.000,5.929.750.000,5.958.284.000,5.374.114.000,584.170.000,5.785.005.265,6.369.175.265,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,39.783,134,539,39.110,-,
enbr3,"24,08",-,-,-,-%,ON,"0,000",0,"1,97","1,97",3.192,0,23,11.128.505.000,"1,4200","0,0000","100,00%","0,0000","100,00%",34.148.421.000,8.490.158.000,12.456.100.000,2.714.750.000,9.741.350.000,13.994.459.653,23.735.809.653,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,277.129,1.664,0,275.465,-,
enev3,"11,76","11,69","14,42",-,"-7,33%",ON,"1,021",90,"0,05","0,05",5.210.431,66.797.725,202,14.970.656.000,"0,0000","0,0000","0,00%","0,0000","0,00%",44.522.425.000,5.022.944.000,19.528.826.000,1.700.096.000,17.828.730.000,22.727.279.180,40.556.009.180,Novo Mercado,"99,84%",Utilidade Pública,Energia Elétrica,Energia Elétrica,43.129,0,1.140,41.989,-,
engi11,"41,78","40,44","53,27","4,79","-19,11%",,"0,651",89,"1,00","1,00",407.863,19.499.930,101,16.229.287.000,"1,5000","1,0000","33,33%","0,0000","33,33%",73.818.475.000,18.690.192.000,33.364.216.000,8.970.497.000,24.393.719.000,19.130.432.484,43.524.151.484,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,1 ON (ENGI3)
engi3,"12,32","11,97","19,17","3,25","-29,60%",ON,"0,000",0,"7,11","7,11",1.552,23.963,3,16.229.287.000,"0,3000","0,2000","33,33%","0,0000","33,33%",73.818.475.000,18.690.192.000,33.364.216.000,8.970.497.000,24.393.719.000,19.130.432.484,43.524.151.484,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,
engi4,"7,41","7,09","8,66","2,70","-10,07%",PN,"0,000",0,"3,78","3,78",4.433,36.218,4,16.229.287.000,"0,3000","0,0000","100,00%","0,0000","100,00%",73.818.475.000,18.690.192.000,33.364.216.000,8.970.497.000,24.393.719.000,19.130.432.484,43.524.151.484,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,
enju3,"1,17","1,16","2,78",-,"-25,48%",ON,"0,000",19,"1,43","1,43",1.700,2.686,1,323.454.000,,,%,,%,433.669.000,248.085.000,0,210.627.000,-210.627.000,239.871.048,29.244.048,Novo Mercado,"64,97%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,37.748,268,268,37.212,-,
enma3b,"50,49",-,-,-,-%,,"0,000",0,"5,75","3,31",10,487,1,4.032.651.000,"2,7900","0,0000","100,00%","0,0000","100,00%",9.963.995.000,2.401.899.000,3.530.000.000,633.116.000,2.896.884.000,-,-,,"1,49%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.496,22,27,1.447,-,
enma6b,"83,99",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,4.032.651.000,"2,7900","0,0000","100,00%","0,0000","100,00%",9.963.995.000,2.401.899.000,3.530.000.000,633.116.000,2.896.884.000,-,-,,"1,49%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.496,22,27,1.447,-,
enmt3,"83,69","58,97","85,50","1,56","35,29%",ON,"0,000",0,"3,97","3,97",76,0,4,3.968.127.000,"1,6748","1,3050","22,08%","0,0000","22,08%",14.133.271.000,3.525.292.000,5.916.431.000,899.693.000,5.016.738.000,18.496.779.595,23.513.517.595,,"2,31%",Utilidade Pública,Energia Elétrica,Energia Elétrica,317,17,59,241,-,
enmt4,"84,90","48,15","85,00","1,54","29,46%",PN,"0,000",0,"3,00","3,00",100,5.900,1,3.968.127.000,"1,6748","1,3050","22,08%","0,0000","22,08%",14.133.271.000,3.525.292.000,5.916.431.000,899.693.000,5.016.738.000,18.496.779.595,23.513.517.595,,"2,31%",Utilidade Pública,Energia Elétrica,Energia Elétrica,317,17,59,241,-,
epar3,"5,38","5,26","16,87","53,40","-48,71%",ON,"0,000",0,"5,03","5,03",2.135,17.656,2,76.818.000,"0,0000","0,2486","0,00%","0,0000","0,00%",94.662.000,25.610.000,0,19.874.000,-19.874.000,79.949.856,60.075.856,,"12,92%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,941,0,12,929,-,
eqpa3,"5,62","5,56","7,80",-,"-17,47%",ON,"0,000",0,"10,00","10,00",100,794,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,12.426.663.927,15.334.355.927,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa5,"8,24","6,87","9,19",-,"0,24%",PNA,"0,000",0,"5,00","5,00",58,0,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,12.426.663.927,15.334.355.927,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa6,"8,00","6,87","8,34",-,"14,78%",PNB,"0,000",0,"5,00","5,00",1,0,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,12.426.663.927,15.334.355.927,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa7,"8,24","6,87","8,24",-,"0,24%",PN,"0,000",0,"0,00","0,00",0,0,0,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,12.426.663.927,15.334.355.927,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqtl3,"32,22","28,62","35,83","1,39","-3,36%",ON,"1,937",135,"0,05","0,05",1.532.871,50.339.484,1.256,25.676.500.000,"0,3500","0,4500","28,57%","0,0000","28,57%",112.386.976.000,26.880.255.000,51.735.486.000,10.280.517.000,41.454.969.000,40.512.524.173,81.967.493.173,Novo Mercado,"100,00%",Utilidade Pública,Energia Elétrica,Energia Elétrica,47.761,333,1.728,45.700,-,
espa3,"0,93","0,88","1,33",-,"-30,08%",ON,"0,000",0,"1,47","1,47",209.495,215.780,20,854.907.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.197.999.000,940.660.000,854.915.000,182.775.000,672.140.000,336.123.451,1.008.263.451,Novo Mercado,"52,17%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,23.071,301,301,22.469,-,
estr3,"7,60","7,60","10,00",-,"-24,00%",ON,"0,000",0,"0,00","0,00",0,0,0,-566.515.000,"0,0000","0,0000","0,00%","0,0000","0,00%",294.551.000,121.645.000,83.640.000,1.004.000,82.636.000,38.100.230,120.736.230,,"68,42%",Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,1.146,0,30,1.116,-,
estr4,"3,27","1,77","5,29",-,"-27,33%",PN,"0,000",0,"10,00","10,00",35,0,1,-566.515.000,"0,0000","0,0000","0,00%","0,0000","0,00%",294.551.000,121.645.000,83.640.000,1.004.000,82.636.000,38.100.230,120.736.230,,"68,42%",Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,1.146,0,30,1.116,-,
eter3,"6,31","5,16","8,96","6,87","-24,79%",ON,"0,000",0,"0,85","0,85",71.976,516.068,9,794.181.000,"0,1546","0,2520","62,99%","0,0000","62,99%",1.306.928.000,569.779.000,123.373.000,17.347.000,106.026.000,389.810.188,495.836.188,Novo Mercado,"99,64%",Bens Industriais,Construção e Engenharia,Produtos para Construção,26.748,149,197,26.402,-,
euca3,"17,05","14,50","18,03","3,47","3,96%",ON,"0,000",0,"12,00","12,00",200,3.380,1,2.584.626.000,"0,7183","0,0000","100,00%","0,0000","100,00%",4.488.637.000,1.695.235.000,833.517.000,286.152.000,547.365.000,1.393.846.416,1.941.211.416,Nível 1,"55,95%",Materiais Básicos,Madeira e Papel,Madeira,8.782,150,35,8.597,-,
euca4,"14,03","13,51","18,17","4,63","-8,30%",PN,"0,000",0,"5,00","5,00",19,323,1,2.584.626.000,"0,7902","0,0000","100,00%","0,0000","100,00%",4.488.637.000,1.695.235.000,833.517.000,286.152.000,547.365.000,1.393.846.416,1.941.211.416,Nível 1,"55,95%",Materiais Básicos,Madeira e Papel,Madeira,8.782,150,35,8.597,-,
even3,"6,23","5,60","7,71","18,53","3,83%",ON,"0,000",28,"0,77","0,77",38.318,319.955,16,1.860.325.000,"0,2518","0,9029","258,62%","0,0000","258,62%",5.288.254.000,4.299.179.000,1.286.349.000,823.021.000,463.328.000,1.246.000.000,1.709.328.000,Novo Mercado,"96,23%",Consumo Cíclico,Construção Civil,Incorporações,21.459,241,101,21.117,-,
eztc3,"14,21","12,05","17,77","7,60","-17,34%",ON,"0,066",117,"0,97","0,97",834.673,13.538.396,247,4.889.260.000,"0,2049","1,0805","427,33%","0,0000","427,33%",6.355.755.000,2.836.260.000,1.073.301.000,892.780.000,180.521.000,3.140.255.154,3.320.776.154,Novo Mercado,"44,05%",Consumo Cíclico,Construção Civil,Incorporações,86.799,376,613,85.810,-,
fbmc3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-63.552.000,"0,0000","0,0000","0,00%","0,0000","0,00%",42.032.000,14.549.000,9.440.000,19.000,9.421.000,904.254,10.325.254,,--%,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,0,0,0,-,
fbmc4,"1,96",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,-63.552.000,"0,0000","0,0000","0,00%","0,0000","0,00%",42.032.000,14.549.000,9.440.000,19.000,9.421.000,904.254,10.325.254,,--%,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,0,0,0,-,
fesa3,"12,79","11,89","15,88","3,17","-18,95%",ON,"0,000",0,"5,00","5,00",37,591,1,3.357.464.000,"0,3158","0,0979","69,01%","0,0000","69,01%",4.339.961.000,1.808.627.000,305.070.000,830.632.000,-525.562.000,3.377.530.250,2.851.968.250,Nível 1,"45,82%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,24.000,85,245,23.670,-,
fesa4,"7,95","7,35","11,47","5,60","-29,65%",PN,"0,000",14,"0,30","0,30",419.888,3.619.435,51,3.357.464.000,"0,3474","0,1077","69,01%","0,0000","69,01%",4.339.961.000,1.808.627.000,305.070.000,830.632.000,-525.562.000,3.377.530.250,2.851.968.250,Nível 1,"45,82%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,24.000,85,245,23.670,-,
fher3,"3,56","3,46","7,98",-,"-51,23%",ON,"0,000",0,"5,00","5,00",2,11,1,-479.633.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.827.029.000,1.916.161.000,26.369.000,59.146.000,-32.777.000,191.731.931,158.954.931,Novo Mercado,"10,02%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,14.232,0,133,14.099,-,
fibr3,"66,30",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,14.149.003.000,,,%,,%,40.818.649.000,12.127.731.000,20.667.096.000,6.110.892.000,14.556.204.000,-,-,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,1,0,1,0,-,
fige3,"11,94","11,94","11,94","0,38","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,162.783.000,"0,0391","0,0453","15,83%","0,0000","15,83%",165.642.000,2.000,-,2.000,-,9.457.961,9.457.961,,"1,80%",Financeiro e Outros,Outros,Outros,1.402,4,124,1.274,-,
fige4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,162.783.000,"0,0430","0,0498","15,83%","0,0000","15,83%",165.642.000,2.000,-,2.000,-,9.457.961,9.457.961,,"1,80%",Financeiro e Outros,Outros,Outros,1.402,4,124,1.274,-,
fiqe3,"3,96","3,33","4,20","5,36","15,45%",ON,"0,000",0,"5,90","5,90",356,1.463,2,1.168.027.000,"0,1548","0,2124","37,22%","0,0000","37,22%",2.251.117.000,720.911.000,573.045.000,514.638.000,58.407.000,1.433.716.452,1.492.123.452,Novo Mercado,"24,96%",Comunicações,Telecomunicações,Telecomunicações,12.089,327,0,11.762,-,
flex3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-430.261.000,,,%,,%,120.044.000,57.412.000,108.257.000,1.296.000,106.961.000,0,106.961.000,,--%,Bens Industriais,Serviços,Serviços Diversos,2,1,1,0,-,
flry3,"13,62","13,50","18,03","5,51","-18,05%",ON,"0,305",73,"0,17","0,17",1.178.087,17.836.237,126,5.342.603.000,"0,1692","0,4850","186,61%","0,0000","186,61%",13.031.228.000,4.392.226.000,5.170.587.000,2.235.215.000,2.935.372.000,7.452.741.774,10.388.113.774,Novo Mercado,"83,33%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,202.573,874,237,201.462,-,
fncn3,"14,25",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,675.904.000,"0,5337","0,0000","100,00%","0,0000","100,00%",2.960.303.000,2.451.706.000,-,167.062.000,-,13.021.337,13.021.337,,"5,50%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,308,0,21,287,-,
fras3,"20,94","14,57","22,48","2,91","37,22%",ON,"0,000",0,"7,94","7,94",24.893,447.825,21,2.046.743.000,"0,2417","0,3780","56,39%","0,0000","56,39%",4.430.601.000,2.760.523.000,1.142.410.000,832.007.000,310.403.000,5.654.142.222,5.964.545.222,Nível 1,"33,15%",Bens Industriais,Material de Transporte,Material Rodoviário,9.257,89,41,9.127,-,
frio3,"152,00","68,19","350,00",-,"49,75%",ON,"0,000",0,"2,00","2,00",48,14.239,1,340.187.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.835.027.000,1.245.708.000,753.504.000,145.727.000,607.777.000,968.089.122,1.575.866.122,Novo Mercado,"64,39%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,430,1,16,413,-,
frta3,"1,31","1,31","2,14",-,"-38,79%",ON,"0,000",0,"12,00","12,00",600,828,2,-75.884.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.637.000,3.216.000,67.652.000,12.000,67.640.000,2.690.224,70.330.224,Novo Mercado,"54,23%",Consumo não Cíclico,Agropecuária,Agricultura,2.111,0,16,2.095,-,
ftrt3b,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,8.099.000,"0,0000","0,0000","0,00%","0,0000","0,00%",8.550.000,1.000,0,0,0,0,0,,--%,Financeiro e Outros,Outros,Outros,6,0,4,2,-,
g2di33,"2,17","1,83","2,77",-,"9,05%",BDR,"0,000",0,"12,00","12,00",800,1.560,1,772.045.000,,,%,,%,810.083.000,35.042.000,33.173.000,34.906.000,-1.733.000,249.672.362,247.939.362,,"35,79%",Financeiro e Outros,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,11.160,54,114,10.992,-,
gbio33,"10,40",-,-,-,-%,BDR,"0,000",0,"0,70","0,56",200,2.076,1,838.438.749,,,%,,%,1.401.471.127,626.113.931,263.754.587,56.787.514,206.967.073,1.108.871.982,1.315.839.055,,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,3.249,77,28,3.144,-,
gepa3,"30,61","21,08","33,50","19,72","41,19%",ON,"0,000",0,"2,00","2,00",200,4.838,1,2.123.240.000,"1,8720","4,8712","160,22%","0,0000","160,22%",3.550.141.000,466.948.000,734.374.000,271.965.000,462.409.000,2.906.971.228,3.369.380.228,,"3,81%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.022,30,226,10.766,-,
gepa4,"30,87","20,88","30,87","19,55","47,35%",PN,"0,000",0,"5,00","5,00",77,2.041,1,2.123.240.000,"1,8720","4,8712","160,22%","0,0000","160,22%",3.550.141.000,466.948.000,734.374.000,271.965.000,462.409.000,2.906.971.228,3.369.380.228,,"3,81%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.022,30,226,10.766,-,
gett11,"4,81",-,-,-,-%,UNIT,"0,000",0,"9,24","9,24",29.275,0,16,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gett3,"2,40",-,-,-,-%,UNIT,"0,000",0,"5,00","5,00",20,0,1,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gett4,"2,40",-,-,-,-%,UNIT,"0,000",0,"5,00","5,00",58,0,1,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gfsa3,"1,55","1,40","13,28",-,"-72,17%",ON,"0,000",76,"159,19","159,19",195.164,1.288.082,186,1.932.506.000,"0,0000","0,0000","0,00%","0,0000","0,00%",4.990.193.000,3.158.984.000,1.687.441.000,237.603.000,1.449.838.000,179.701.260,1.629.539.260,Novo Mercado,"99,95%",Consumo Cíclico,Construção Civil,Incorporações,37.698,110,441,37.147,-,
ggbr3,"19,65","14,63","19,68","4,07","21,22%",ON,"0,000",0,"1,27","1,27",55.528,1.098.344,122,55.294.999.000,"1,6100","0,8000","50,31%","0,0000","50,31%",81.851.317.000,32.817.966.000,12.532.899.000,8.831.682.000,3.701.217.000,41.446.422.695,45.147.639.695,Nível 1,"60,63%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,177.587,927,3.569,173.091,-,
ggbr4,"20,09","16,51","20,39","3,98","14,34%",PN,"1,161",417,"0,04","0,04",4.371.067,96.032.342,400,55.294.999.000,"1,6100","0,8000","50,31%","0,0000","50,31%",81.851.317.000,32.817.966.000,12.532.899.000,8.831.682.000,3.701.217.000,41.446.422.695,45.147.639.695,Nível 1,"60,63%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,177.587,927,3.569,173.091,-,
ggps3,"16,93","16,72","20,39","1,88","-3,64%",ON,"0,000",11,"0,15","0,15",723.027,14.062.875,65,3.435.576.000,"0,2590","0,3187","23,04%","0,0000","23,04%",14.476.618.000,7.724.295.000,5.181.253.000,3.203.920.000,1.977.333.000,11.425.290.596,13.402.623.596,Novo Mercado,"56,14%",Bens Industriais,Transporte,Logística,5.921,615,33,5.273,-,
gmat3,"7,19","6,09","8,65","2,69","14,31%",ON,"0,000",4,"0,92","0,92",5.015.325,42.780.722,143,9.274.760.000,"0,0000","0,1937","0,00%","0,0000","0,00%",17.900.655.000,10.933.259.000,3.834.535.000,698.687.000,3.135.848.000,15.885.198.308,19.021.046.308,Novo Mercado,"20,93%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,66.878,466,270,66.142,-,
gndi3,"66,95",-,-,-,-%,ON,"0,000",0,"0,26","0,26",1.114.397,0,57,7.116.082.000,"0,0000","0,0000","0,00%","0,0000","0,00%",17.466.021.000,3.660.284.000,3.779.543.000,1.832.989.000,1.946.554.000,41.526.443.086,43.472.997.086,,--%,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,1,0,1,0,-,
goau3,"11,19","9,65","11,30","4,05","9,92%",ON,"0,000",0,"2,94","2,94",22.745,237.685,5,18.902.252.000,"1,5900","0,4500","71,70%","0,0000","71,70%",82.103.769.000,33.069.925.000,12.532.899.000,9.044.764.000,3.488.135.000,11.305.536.017,14.793.671.017,Nível 1,"71,35%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,119.912,679,529,118.704,-,
goau4,"11,23","9,28","11,48","4,03","13,55%",PN,"0,345",92,"0,54","0,54",1.445.418,14.757.718,136,18.902.252.000,"1,5900","0,4500","71,70%","0,0000","71,70%",82.103.769.000,33.069.925.000,12.532.899.000,9.044.764.000,3.488.135.000,11.305.536.017,14.793.671.017,Nível 1,"71,35%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,119.912,679,529,118.704,-,
goll4,"1,61","0,98","9,19",-,"-82,27%",PN,"0,000",19,"12,02","12,02",2.280.302,3.876.513,59,-24.031.229.000,"0,0000","0,0000","0,00%","0,0000","0,00%",21.829.306.000,7.045.824.000,19.297.047.000,1.737.929.000,17.559.118.000,664.253.859,18.223.371.859,Nível 2,"5,38%",Bens Industriais,Transporte,Transporte Aéreo,109.662,439,313,108.910,-,
gpar3,"47,00","0,00","47,50",-,"9,89%",ON,"0,000",0,"3,00","3,00",10,0,1,766.309.000,"0,0000","0,0000","0,00%","0,0000","0,00%",828.820.000,248.732.000,14.724.000,196.528.000,-181.804.000,3.744.795.594,3.562.991.594,,"0,10%",Utilidade Pública,Energia Elétrica,Energia Elétrica,405,0,91,314,-,
